category,filename,length,ascii_ratio,alpha_ratio,weird_runs,keyword_hits
CG,CG_20250919110130_EIAUQVQQJ6ZP.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20250929040446_OVECTQORETMW.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251001124038_LKQAU22FX5OG.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251023001102_HM3ENPQW5OJW.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251027094403_V6OVGOZU6SEZ.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251031212031_O7BI3NHK7AZM.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251101084515_7C7KXFKC4HBH.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251104192457_ZPSGO4IOOA25.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251113082119_BN7RLJZLINWE.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251119061306_FZUBRRJUXP4B.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251210203658_OG2HNEFW2NX5.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251223165931_NCFSDTSAJX2X.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_20251231172148_MTR6AS5FCGP5.md,7096,0.9940811724915445,0.9867531003382187,0,5
CG,CG_sub_20230321122525_OZPNV2A3XA6A.md,11982,0.99949924887331,0.9843932565514939,0,3
CG,CG_sub_20230321165938_YDVSHHGIQ3IL.md,17572,0.9992032779421808,0.9873662645117232,0,3
CG,CG_sub_20230421015516_PRXDPBHPRQ23.md,13273,0.9984931816469524,0.9842537482106533,0,3
CG,CG_sub_20230421183453_RCFMVFPOGYIC.md,13273,0.9984931816469524,0.9842537482106533,0,3
CG,CG_sub_20230422004425_MFI5KTRKU6R5.md,17572,0.9992032779421808,0.9873662645117232,0,3
CG,CG_sub_20230422004922_P73G5MOF3HPU.md,11982,0.99949924887331,0.9843932565514939,0,3
CG,CG_sub_20230422010542_MBFHH2MY4344.md,6487,0.9979959919839679,0.9915215045475566,0,3
CG,CG_sub_20230422010912_IPRMO4L6SJBK.md,6430,0.9998444790046657,0.9891135303265941,0,5
CG,CG_sub_20230422025134_J3PRGEWJ7YOZ.md,6737,0.9994062639156894,0.9853050319133145,0,2
CG,CG_sub_20230422025733_RL2H5CZGNEKF.md,11982,0.99949924887331,0.9843932565514939,0,3
CG,CG_sub_20230422030426_U6Z2CDXPW5YJ.md,10575,0.9997163120567376,0.983451536643026,0,3
CG,CG_sub_20230423182042_LXU3FGHNE6GH.md,32673,0.9245554433324151,0.8071190279435619,0,1
